2025-01-17 12:45:15,312 - INFO - Levels/level_1.json
2025-01-18 13:05:28,367 - DEBUG - Reroll of CP: True
2025-01-18 13:05:32,029 - DEBUG - CP: 3
2025-01-18 13:05:34,111 - INFO - Current GameState: smAction
2025-01-18 13:05:37,051 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:05:38,460 - DEBUG - ClickedTile is None!
2025-01-18 13:05:42,251 - INFO - Current GameState: smAction
2025-01-18 13:05:44,756 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:05:46,192 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:05:47,510 - INFO - Door
2025-01-18 13:05:49,585 - INFO - Door
2025-01-18 13:05:50,374 - INFO - Door
2025-01-18 13:05:50,878 - INFO - Door
2025-01-18 13:05:51,264 - INFO - Door
2025-01-18 13:05:51,594 - INFO - Door
2025-01-18 13:05:59,984 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:05:59,985 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:00,756 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:06:00,757 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:00,758 - DEBUG - Amount of free Entrypoints: 3
2025-01-18 13:06:00,758 - DEBUG - Chosen position in blipSack: 0
2025-01-18 13:06:00,759 - DEBUG - Chosen position in blipSack: 2
2025-01-18 13:06:00,762 - INFO - Current GameState: blStart
2025-01-18 13:06:03,854 - DEBUG - Blips on clicked Tile: []
2025-01-18 13:06:04,622 - DEBUG - Current Bliplist: [1]
2025-01-18 13:06:04,623 - DEBUG - Blips in the clicked Tile: [<Models.Blip object at 0x0000027F9F203A40>]
2025-01-18 13:06:04,764 - DEBUG - Current Bliplist: []
2025-01-18 13:06:04,765 - DEBUG - Blips in the clicked Tile: [<Models.Blip object at 0x0000027F9F203A40>, <Models.Blip object at 0x0000027F9F2037A0>]
2025-01-18 13:06:04,766 - INFO - TargetTile not within 6.
2025-01-18 13:06:04,768 - INFO - TargetTile not within 6.
2025-01-18 13:06:04,770 - INFO - TargetTile not within 6.
2025-01-18 13:06:04,772 - INFO - TargetTile not within 6.
2025-01-18 13:06:04,775 - INFO - TargetTile not within 6.
2025-01-18 13:06:04,776 - INFO - TargetTile not within 6.
2025-01-18 13:06:04,777 - INFO - TargetTile not within 6.
2025-01-18 13:06:04,779 - INFO - TargetTile not within 6.
2025-01-18 13:06:04,780 - INFO - TargetTile not within 6.
2025-01-18 13:06:04,781 - INFO - TargetTile not within 6.
2025-01-18 13:06:04,781 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:06:04,781 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:05,742 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:06:05,742 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:05,743 - INFO - Current GameState: Command
2025-01-18 13:06:05,744 - DEBUG - Sergant model: <Models.SpaceMarine object at 0x0000027F9F229850> present
2025-01-18 13:06:05,744 - DEBUG - Reroll of CP: True
2025-01-18 13:06:07,868 - DEBUG - CP: 4
2025-01-18 13:06:11,396 - INFO - Current GameState: smAction
2025-01-18 13:06:12,654 - INFO - Door
2025-01-18 13:06:14,224 - INFO - Door
2025-01-18 13:06:15,814 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:06:15,815 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:17,426 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:06:17,427 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:17,428 - DEBUG - Amount of free Entrypoints: 1
2025-01-18 13:06:17,428 - DEBUG - Chosen position in blipSack: 4
2025-01-18 13:06:17,431 - INFO - Current GameState: blStart
2025-01-18 13:06:18,531 - DEBUG - Blips on clicked Tile: [<Models.Blip object at 0x0000027F9F228860>, <Models.Blip object at 0x0000027F9F229490>, <Models.Blip object at 0x0000027F9F228CE0>]
2025-01-18 13:06:20,394 - DEBUG - Blips on clicked Tile: [<Models.Blip object at 0x0000027F9F203A40>, <Models.Blip object at 0x0000027F9F2037A0>]
2025-01-18 13:06:21,031 - DEBUG - Current Bliplist: []
2025-01-18 13:06:21,031 - DEBUG - Blips in the clicked Tile: [<Models.Blip object at 0x0000027F9F203A40>, <Models.Blip object at 0x0000027F9F2037A0>, <Models.Blip object at 0x0000027F9F203E00>]
2025-01-18 13:06:21,032 - INFO - TargetTile not within 6.
2025-01-18 13:06:21,034 - INFO - TargetTile not within 6.
2025-01-18 13:06:21,036 - INFO - TargetTile not within 6.
2025-01-18 13:06:21,038 - INFO - TargetTile not within 6.
2025-01-18 13:06:21,040 - INFO - TargetTile not within 6.
2025-01-18 13:06:21,041 - INFO - TargetTile not within 6.
2025-01-18 13:06:21,046 - INFO - TargetTile not within 6.
2025-01-18 13:06:21,049 - INFO - TargetTile not within 6.
2025-01-18 13:06:21,050 - INFO - TargetTile not within 6.
2025-01-18 13:06:21,052 - INFO - TargetTile not within 6.
2025-01-18 13:06:21,052 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:06:21,052 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:25,651 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:27,345 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:06:27,345 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:30,588 - INFO - Current gamestate: gsAction
2025-01-18 13:06:30,588 - DEBUG - SelectedModel.AP: 6
2025-01-18 13:06:30,588 - DEBUG - selectedModel.broodlord: False
2025-01-18 13:06:31,228 - INFO - Door
2025-01-18 13:06:32,368 - INFO - Door
2025-01-18 13:06:33,130 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:33,130 - DEBUG - Found 0 overwatching models!
2025-01-18 13:06:36,219 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:36,220 - DEBUG - Found 0 overwatching models!
2025-01-18 13:06:38,092 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:06:38,093 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:43,488 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:44,812 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:46,262 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:49,638 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:50,912 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:06:50,913 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:53,957 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:55,476 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:57,104 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:06:58,578 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:07:00,052 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:07:01,542 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:07:02,930 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:07:02,931 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:07:04,362 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:07:04,363 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:07:04,364 - INFO - Current GameState: Command
2025-01-18 13:07:04,364 - DEBUG - Sergant model: <Models.SpaceMarine object at 0x0000027F9F229850> present
2025-01-18 13:07:04,364 - DEBUG - Reroll of CP: True
2025-01-18 13:07:05,462 - DEBUG - CP: 1
2025-01-18 13:07:07,385 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:07:07,385 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:07:07,386 - DEBUG - Amount of free Entrypoints: 0
2025-01-18 13:07:07,386 - DEBUG - Skipping blPlace since there are no free Entrypoints
2025-01-18 13:07:07,388 - INFO - TargetTile not within 6.
2025-01-18 13:07:07,389 - INFO - TargetTile not within 6.
2025-01-18 13:07:07,390 - INFO - TargetTile not within 6.
2025-01-18 13:07:07,391 - INFO - TargetTile not within 6.
2025-01-18 13:07:07,392 - INFO - TargetTile not within 6.
2025-01-18 13:07:07,395 - INFO - TargetTile not within 6.
2025-01-18 13:07:07,396 - INFO - TargetTile not within 6.
2025-01-18 13:07:07,398 - INFO - TargetTile not within 6.
2025-01-18 13:07:07,400 - INFO - TargetTile not within 6.
2025-01-18 13:07:07,401 - INFO - TargetTile not within 6.
2025-01-18 13:07:07,401 - DEBUG - Reset selectedModel and Tile to None
2025-01-18 13:07:07,401 - DEBUG - Reset ClickedModel and Tile to None
2025-01-18 13:07:10,013 - INFO - Current gamestate: gsAction
2025-01-18 13:07:10,013 - DEBUG - SelectedModel.AP: 6
2025-01-18 13:07:10,014 - DEBUG - selectedModel.broodlord: False
2025-01-18 13:07:11,020 - INFO - Door
2025-01-18 13:07:12,074 - INFO - Door
2025-01-18 13:07:12,075 - INFO - Current Gamestate: SMreveal
2025-01-18 13:07:12,077 - CRITICAL - Unhandled exception
Traceback (most recent call last):
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3874, in <module>
    gameStateManager.run_gamestate("main")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3853, in run
    self.gameStateManager.run_gamestate("smPlace")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 414, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 341, in endState
    self.gameStateManager.run_gamestate('gsStart')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 151, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 89, in endState
    self.gameStateManager.run_gamestate("command")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 545, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 453, in endState
    self.gameStateManager.run_gamestate('smTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 968, in run
    self.gameStateManager.run_gamestate("smAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 807, in run
    self.gameStateManager.run_gamestate("smTurning")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 1159, in run
    self.gameStateManager.run_gamestate("smAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 859, in run
    self.gameStateManager.run_gamestate('shoot')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 1704, in run
    self.shoot_bolter_door(roll_1, roll_2)
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 1573, in shoot_bolter_door
    self.gameStateManager.run_gamestate("smAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 829, in run
    self.gameStateManager.run_gamestate("smTurn")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 968, in run
    self.gameStateManager.run_gamestate("smAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 829, in run
    self.gameStateManager.run_gamestate("smTurn")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 973, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 907, in endState
    self.gameStateManager.run_gamestate('gsPlace')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 290, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 227, in endState
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3342, in run
    self.gameStateManager.run_gamestate('blSelect')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2140, in run
    self.gameStateManager.run_gamestate("blAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2729, in run
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3342, in run
    self.gameStateManager.run_gamestate('blSelect')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2140, in run
    self.gameStateManager.run_gamestate("blAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2729, in run
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3330, in run
    self.gameStateManager.run_gamestate("command")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 545, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 453, in endState
    self.gameStateManager.run_gamestate('smTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 968, in run
    self.gameStateManager.run_gamestate("smAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 829, in run
    self.gameStateManager.run_gamestate("smTurn")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 973, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 907, in endState
    self.gameStateManager.run_gamestate('gsPlace')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
